General : Method name,General : Method saved date,General : Sample File Name,Sample text inputs : Polymer batch,Sample choice input : Sample choice input  1,Sample choice input : Sample choice input  2,Sample notes : Sample Description,Precycling : Cycles,Precycling : Rate,Test : Rate 1
,,,,,,,,(%/s),(%/s)
"C:\Users\Public\Documents\Instron\Bluehill Universal\Output\Warrick\WM Uniaxial Tensile.im_tens","7/14/2020 4:29 PM","C:\Users\Public\Documents\Instron\Bluehill Universal\Output\Warrick\wm 2-104_20211102_161137.is_tens","wm 2-104-1","<None>","<None>","","10","10.00","3.00"

Results Table 1
,Sample Type,Specimen ID,Specimen Thickness,Length,Thickness,Width,Modulus (Automatic Young's)
,,,,(mm),(mm),(mm),(MPa)
1,"<None>","1","<None>","14.18","1.07","1.58","11.21"

Time,Displacement,Force
"3.7410","0.25149","336.97"
"3.7610","0.28086","380.55"
"3.7810","0.30988","423.05"
"3.8010","0.33861","463.61"
"3.8210","0.36724","502.48"
"3.8410","0.39588","541.34"
"3.8610","0.42429","577.94"
"3.8810","0.45243","613.57"
"3.9010","0.48028","649.01"
"3.9210","0.50826","683.32"
"3.9410","0.53642","718.50"
"3.9610","0.56499","753.30"
"3.9810","0.59372","787.61"
"4.0010","0.62235","821.38"
"4.0210","0.65069","853.35"
"4.0410","0.67908","885.42"
"4.0610","0.70769","917.32"
"4.0620","0.70912","918.84"
"4.0630","0.71055","920.37"
"4.0830","0.73802","941.01"
"4.1030","0.75091","919.92"
"4.1230","0.74015","863.49"
"4.1430","0.72025","803.03"
"4.1630","0.69483","737.50"
"4.1830","0.66289","667.47"
"4.2030","0.62981","605.79"
"4.2230","0.59917","553.40"
"4.2430","0.57005","504.68"
"4.2630","0.54115","458.15"
"4.2830","0.51232","412.54"
"4.3030","0.48392","369.21"
"4.3230","0.45570","327.03"
"4.3430","0.42736","284.08"
"4.3630","0.39866","241.77"
"4.3830","0.36986","199.54"
"4.4030","0.34110","158.12"
"4.4230","0.31238","117.60"
"4.4430","0.28373","77.268"
"4.4630","0.25524","38.023"
"4.4830","0.22689","0.057600"
"4.5030","0.19863","-38.105"
"4.5230","0.17068","-73.699"
"4.5430","0.14325","-108.91"
"4.5630","0.11517","-147.60"
"4.5830","0.086247","-186.07"
"4.6030","0.057281","-223.36"
"4.6230","0.028683","-259.94"
"4.6430","0.00032792","-294.45"
"4.6440","-0.0010853","-296.17"
"4.6450","-0.0024982","-297.89"
"4.6650","-0.029846","-323.36"
"4.6850","-0.043034","-301.30"
"4.7050","-0.032475","-240.20"
"4.7250","-0.013334","-176.30"
"4.7450","0.011661","-103.93"
"4.7650","0.043614","-28.740"
"4.7850","0.077000","39.098"
"4.8050","0.10822","97.236"
"4.8250","0.13767","147.09"
"4.8450","0.16636","194.36"
"4.8650","0.19417","238.73"
"4.8850","0.22229","283.18"
"4.9050","0.25136","328.98"
"4.9250","0.28074","373.43"
"4.9450","0.30978","415.09"
"4.9650","0.33850","455.72"
"4.9850","0.36713","494.47"
"5.0050","0.39576","533.20"
"5.0250","0.42414","570.08"
"5.0450","0.45226","605.06"
"5.0650","0.48012","640.57"
"5.0850","0.50813","674.88"
"5.1050","0.53631","710.38"
"5.1250","0.56486","745.84"
"5.1450","0.59359","779.51"
"5.1650","0.62223","813.17"
"5.1850","0.65056","845.68"
"5.2050","0.67896","877.64"
"5.2250","0.70759","909.88"
"5.2260","0.70902","911.43"
"5.2270","0.71045","912.98"
"5.2470","0.73791","933.88"
"5.2670","0.75077","912.14"
"5.2870","0.74004","856.25"
"5.3070","0.72021","796.26"
"5.3270","0.69484","730.20"
"5.3470","0.66290","661.10"
"5.3670","0.62977","598.61"
"5.3870","0.59909","546.42"
"5.4070","0.56998","498.21"
"5.4270","0.54108","450.93"
"5.4470","0.51225","406.22"
"5.4670","0.48382","362.53"
"5.4870","0.45560","320.14"
"5.5070","0.42726","278.02"
"5.5270","0.39857","235.10"
"5.5470","0.36978","193.42"
"5.5670","0.34102","152.21"
"5.5870","0.31228","110.78"
"5.6070","0.28361","71.300"
"5.6270","0.25514","32.106"
"5.6470","0.22681","-6.0688"
"5.6670","0.19855","-43.359"
"5.6870","0.17058","-79.812"
"5.7070","0.14314","-114.79"
"5.7270","0.11508","-152.59"
"5.7470","0.086160","-191.56"
"5.7670","0.057181","-228.43"
"5.7870","0.028552","-264.98"
"5.8070","0.00022554","-299.55"
"5.8080","-0.0011849","-301.22"
"5.8090","-0.0025951","-302.89"
"5.8290","-0.029924","-327.95"
"5.8490","-0.043127","-306.22"
"5.8690","-0.032607","-244.87"
"5.8890","-0.013476","-180.89"
"5.9090","0.011573","-109.24"
"5.9290","0.043536","-33.139"
"5.9490","0.076888","34.217"
"5.9690","0.10811","91.437"
"5.9890","0.13758","141.58"
"6.0090","0.16628","188.86"
"6.0290","0.19408","233.45"
"6.0490","0.22218","277.34"
"6.0690","0.25126","323.48"
"6.0890","0.28064","367.57"
"6.1090","0.30966","408.99"
"6.1290","0.33837","449.69"
"6.1490","0.36703","488.29"
"6.1690","0.39568","526.99"
"6.1890","0.42406","564.36"
"6.2090","0.45215","599.47"
"6.2290","0.47999","634.54"
"6.2490","0.50801","669.28"
"6.2690","0.53620","704.40"
"6.2890","0.56475","739.56"
"6.3090","0.59349","774.11"
"6.3290","0.62212","807.18"
"6.3490","0.65043","839.71"
"6.3690","0.67883","871.71"
"6.3890","0.70748","904.32"
"6.3910","0.71035","907.49"
"6.3920","0.71178","909.06"
"6.4120","0.73920","929.99"
"6.4320","0.75203","907.90"
"6.4520","0.74126","852.29"
"6.4720","0.72131","792.07"
"6.4920","0.69592","725.98"
"6.5120","0.66405","657.01"
"6.5320","0.63094","594.85"
"6.5520","0.60027","542.49"
"6.5720","0.57121","494.61"
"6.5920","0.54230","447.35"
"6.6120","0.51344","402.21"
"6.6320","0.48502","358.53"
"6.6520","0.45681","316.19"
"6.6720","0.42848","274.30"
"6.6920","0.39979","231.49"
"6.7120","0.37101","189.87"
"6.7320","0.34226","148.81"
"6.7520","0.31354","107.71"
"6.7720","0.28485","68.229"
"6.7920","0.25637","29.232"
"6.8120","0.22804","-8.9811"
"6.8320","0.19976","-46.600"
"6.8520","0.17176","-82.412"
"6.8720","0.14433","-117.50"
"6.8920","0.11632","-155.35"
"6.9120","0.087414","-194.04"
"6.9320","0.058428","-231.28"
"6.9520","0.029775","-267.42"
"6.9720","0.0014356","-302.13"
"6.9740","-0.0013854","-305.53"
"6.9750","-0.0027956","-307.23"
"6.9950","-0.030127","-332.17"
"7.0150","-0.043353","-310.33"
"7.0350","-0.032819","-249.05"
"7.0550","-0.013616","-184.81"
"7.0750","0.011476","-113.19"
"7.0950","0.043406","-37.433"
"7.1150","0.076706","29.995"
"7.1350","0.10792","87.274"
"7.1550","0.13740","137.88"
"7.1750","0.16608","184.51"
"7.1950","0.19385","228.68"
"7.2150","0.22194","273.27"
"7.2350","0.25101","318.79"
"7.2550","0.28041","362.93"
"7.2750","0.30943","404.40"
"7.2950","0.33814","444.82"
"7.3150","0.36679","483.82"
"7.3350","0.39545","521.98"
"7.3550","0.42382","559.25"
"7.3750","0.45191","594.06"
"7.3950","0.47976","629.25"
"7.4150","0.50778","664.44"
"7.4350","0.53596","699.06"
"7.4550","0.56451","734.50"
"7.4750","0.59326","768.99"
"7.4950","0.62192","802.17"
"7.5150","0.65020","834.75"
"7.5350","0.67858","866.95"
"7.5550","0.70722","899.28"
"7.5570","0.71008","902.44"
"7.5580","0.71151","904.01"
"7.5780","0.73895","925.28"
"7.5980","0.75184","903.42"
"7.6180","0.74107","847.81"
"7.6380","0.72113","787.63"
"7.6580","0.69573","721.44"
"7.6780","0.66386","652.78"
"7.6980","0.63074","590.22"
"7.7180","0.60010","538.28"
"7.7380","0.57107","490.45"
"7.7580","0.54213","442.77"
"7.7780","0.51326","397.68"
"7.7980","0.48485","354.56"
"7.8180","0.45664","311.78"
"7.8380","0.42831","269.63"
"7.8580","0.39962","227.35"
"7.8780","0.37084","185.44"
"7.8980","0.34209","144.88"
"7.9180","0.31337","103.41"
"7.9380","0.28468","64.032"
"7.9580","0.25622","25.445"
"7.9780","0.22788","-13.237"
"7.9980","0.19959","-50.585"
"8.0180","0.17158","-86.720"
"8.0380","0.14415","-121.99"
"8.0580","0.11616","-158.84"
"8.0780","0.087261","-197.65"
"8.0980","0.058242","-235.38"
"8.1180","0.029557","-271.11"
"8.1380","0.0012421","-306.10"
"8.1390","-0.00016553","-307.82"
"8.1400","-0.0015728","-309.53"
"8.1600","-0.028832","-333.86"
"8.1800","-0.042045","-312.01"
"8.2000","-0.031537","-251.58"
"8.2200","-0.012366","-186.17"
"8.2400","0.012702","-115.04"
"8.2600","0.044623","-39.586"
"8.2800","0.077938","28.805"
"8.3000","0.10915","85.288"
"8.3200","0.13862","136.10"
"8.3400","0.16729","182.45"
"8.3600","0.19508","226.54"
"8.3800","0.22326","271.92"
"8.4000","0.25236","317.10"
"8.4200","0.28173","360.80"
"8.4400","0.31071","402.36"
"8.4600","0.33941","442.29"
"8.4800","0.36808","482.04"
"8.5000","0.39675","519.97"
"8.5200","0.42510","556.74"
"8.5400","0.45315","592.47"
"8.5600","0.48101","627.10"
"8.5800","0.50905","662.10"
"8.6000","0.53726","697.38"
"8.6200","0.56581","732.25"
"8.6400","0.59457","766.71"
"8.6600","0.62321","799.67"
"8.6800","0.65149","832.21"
"8.7000","0.67986","864.60"
"8.7200","0.70852","896.72"
"8.7210","0.70995","898.30"
"8.7220","0.71138","899.87"
"8.7420","0.73884","921.31"
"8.7620","0.75172","899.43"
"8.7820","0.74094","843.62"
"8.8020","0.72100","783.92"
"8.8220","0.69562","717.74"
"8.8420","0.66374","648.59"
"8.8620","0.63061","586.40"
"8.8820","0.59998","534.24"
"8.9020","0.57094","486.30"
"8.9220","0.54198","439.05"
"8.9420","0.51310","394.16"
"8.9620","0.48472","350.88"
"8.9820","0.45651","308.29"
"9.0020","0.42815","266.36"
"9.0220","0.39945","224.10"
"9.0420","0.37071","182.29"
"9.0620","0.34197","141.63"
"9.0820","0.31324","100.41"
"9.1020","0.28455","60.770"
"9.1220","0.25606","21.955"
"9.1420","0.22773","-16.167"
"9.1620","0.19942","-53.593"
"9.1820","0.17143","-89.861"
"9.2020","0.14402","-124.62"
"9.2220","0.11603","-162.02"
"9.2420","0.087136","-200.59"
"9.2620","0.058118","-237.74"
"9.2820","0.029420","-274.19"
"9.3020","0.0010761","-308.59"
"9.3030","-0.00033306","-310.26"
"9.3040","-0.0017418","-311.93"
"9.3240","-0.029002","-336.51"
"9.3440","-0.042183","-314.81"
"9.3640","-0.031671","-253.46"
"9.3840","-0.012513","-189.50"
"9.4040","0.012498","-117.78"
"9.4240","0.044410","-42.183"
"9.4440","0.077735","25.450"
"9.4640","0.10897","82.524"
"9.4840","0.13847","132.98"
"9.5040","0.16717","179.70"
"9.5240","0.19496","223.98"
"9.5440","0.22314","268.31"
"9.5640","0.25221","313.72"
"9.5840","0.28157","357.56"
"9.6040","0.31055","398.95"
"9.6240","0.33927","439.56"
"9.6440","0.36796","478.58"
"9.6640","0.39663","516.67"
"9.6840","0.42496","553.43"
"9.7040","0.45299","588.66"
"9.7240","0.48085","623.61"
"9.7440","0.50890","658.30"
"9.7640","0.53712","693.52"
"9.7840","0.56569","728.76"
"9.8040","0.59445","763.33"
"9.8240","0.62307","796.64"
"9.8440","0.65134","829.05"
"9.8640","0.67969","861.12"
"9.8840","0.70835","893.55"
"9.8850","0.70979","895.16"
"9.8860","0.71122","896.76"
"9.9060","0.73870","918.17"
"9.9260","0.75158","895.83"
"9.9460","0.74079","840.43"
"9.9660","0.72087","780.60"
"9.9860","0.69552","714.73"
"10.006","0.66361","645.46"
"10.026","0.63047","583.24"
"10.046","0.59986","530.99"
"10.066","0.57082","483.19"
"10.086","0.54185","435.99"
"10.106","0.51295","390.74"
"10.126","0.48457","347.99"
"10.146","0.45636","305.64"
"10.166","0.42799","263.05"
"10.186","0.39930","220.79"
"10.206","0.37055","179.13"
"10.226","0.34182","138.40"
"10.246","0.31310","97.627"
"10.266","0.28441","57.922"
"10.286","0.25592","19.040"
"10.306","0.22758","-18.988"
"10.326","0.19927","-56.717"
"10.346","0.17130","-92.151"
"10.366","0.14388","-127.48"
"10.386","0.11587","-165.18"
"10.406","0.086962","-203.09"
"10.426","0.057957","-240.75"
"10.446","0.029282","-276.59"
"10.466","0.00095141","-311.14"
"10.467","-0.00045857","-312.87"
"10.468","-0.0018682","-314.59"
"10.488","-0.029138","-339.47"
"10.508","-0.042297","-317.30"
"10.528","-0.031816","-256.31"
"10.548","-0.012756","-191.90"
"10.568","0.012248","-119.98"
"10.588","0.044255","-44.818"
"10.608","0.077644","23.365"
"10.628","0.10886","80.072"
"10.648","0.13834","130.20"
"10.668","0.16703","177.41"
"10.688","0.19482","220.52"
"10.708","0.22299","265.73"
"10.728","0.25206","311.17"
"10.748","0.28143","354.50"
"10.768","0.31042","396.71"
"10.788","0.33914","436.27"
"10.808","0.36783","475.23"
"10.828","0.39650","514.01"
"10.848","0.42483","549.90"
"10.868","0.45286","585.61"
"10.888","0.48070","620.72"
"10.908","0.50876","655.24"
"10.928","0.53699","690.71"
"10.948","0.56556","725.51"
"10.968","0.59432","760.18"
"10.988","0.62294","793.93"
"11.008","0.65122","825.66"
"11.028","0.67957","857.85"
"11.048","0.70821","890.35"
"11.049","0.70964","891.89"
"11.050","0.71107","893.42"
"11.070","0.73855","914.30"
"11.090","0.75143","893.43"
"11.110","0.74067","836.93"
"11.130","0.72070","776.91"
"11.150","0.69530","712.03"
"11.170","0.66341","642.45"
"11.190","0.63032","580.65"
"11.210","0.59972","528.62"
"11.230","0.57065","480.08"
"11.250","0.54169","433.35"
"11.270","0.51281","388.03"
"11.290","0.48444","345.29"
"11.310","0.45622","303.04"
"11.330","0.42786","259.98"
"11.350","0.39917","218.88"
"11.370","0.37041","176.67"
"11.390","0.34170","135.84"
"11.410","0.31299","95.790"
"11.430","0.28427","55.323"
"11.450","0.25577","16.950"
"11.470","0.22744","-21.149"
"11.490","0.19914","-58.782"
"11.510","0.17116","-94.380"
"11.530","0.14374","-129.46"
"11.550","0.11574","-166.55"
"11.570","0.086821","-205.16"
"11.590","0.057823","-242.51"
"11.610","0.029177","-278.27"
"11.630","0.00081385","-313.32"
"11.631","-0.00059880","-315.04"
"11.632","-0.0020111","-316.75"
"11.633","-0.0034230","-318.45"
"11.653","-0.030860","-345.00"
"11.673","-0.047705","-337.83"
"11.693","-0.049433","-306.89"
"11.713","-0.044928","-276.88"
"11.733","-0.040468","-250.65"
"11.753","-0.033489","-221.56"
"11.773","-0.023312","-190.57"
"11.793","-0.012488","-162.63"
"11.813","-0.0018446","-138.05"
"11.833","0.0081285","-116.67"
"11.853","0.017145","-98.572"
"11.873","0.026032","-80.708"
"11.893","0.035012","-62.856"
"11.913","0.043799","-47.028"
"11.933","0.052544","-30.844"
"11.953","0.061308","-15.614"
"11.973","0.069844","-1.0401"
"11.993","0.078263","13.794"
"12.013","0.086735","27.474"
"12.033","0.095373","42.094"
"12.053","0.10426","56.700"
"12.073","0.11290","69.671"
"12.093","0.12111","82.554"
"12.113","0.12948","95.312"
"12.133","0.13814","108.30"
"12.153","0.14657","121.29"
"12.173","0.15503","133.45"
"12.193","0.16368","145.88"
"12.213","0.17183","156.74"
"12.233","0.17943","166.82"
"12.253","0.18741","178.98"
"12.273","0.19625","192.38"
"12.293","0.20541","205.93"
"12.313","0.21440","218.67"
"12.333","0.22315","229.96"
"12.353","0.23169","241.41"
"12.373","0.24016","252.49"
"12.393","0.24854","263.12"
"12.413","0.25696","274.51"
"12.433","0.26584","286.51"
"12.453","0.27478","297.99"
"12.473","0.28309","308.51"
"12.493","0.29135","319.06"
"12.513","0.30001","330.04"
"12.533","0.30848","340.50"
"12.553","0.31673","350.79"
"12.573","0.32549","362.50"
"12.593","0.33449","373.64"
"12.613","0.34297","383.24"
"12.633","0.35113","393.30"
"12.653","0.35953","403.26"
"12.673","0.36818","414.34"
"12.693","0.37690","424.93"
"12.713","0.38542","434.40"
"12.733","0.39377","444.42"
"12.753","0.40224","454.22"
"12.773","0.41066","463.81"
"12.793","0.41885","473.37"
"12.813","0.42732","483.87"
"12.833","0.43620","494.59"
"12.853","0.44470","503.46"
"12.873","0.45274","512.11"
"12.893","0.46104","521.56"
"12.913","0.46963","531.54"
"12.933","0.47814","541.26"
"12.953","0.48672","551.29"
"12.973","0.49546","561.09"
"12.993","0.50401","570.56"
"13.013","0.51229","579.32"
"13.033","0.52056","588.30"
"13.053","0.52906","598.22"
"13.073","0.53790","608.54"
"13.093","0.54671","618.14"
"13.113","0.55520","627.29"
"13.133","0.56365","636.49"
"13.153","0.57225","645.59"
"13.173","0.58066","654.29"
"13.193","0.58909","663.62"
"13.213","0.59797","673.77"
"13.233","0.60678","682.55"
"13.253","0.61490","690.31"
"13.273","0.62302","698.81"
"13.293","0.63147","707.29"
"13.313","0.64004","717.03"
"13.333","0.64863","726.33"
"13.353","0.65726","735.03"
"13.373","0.66582","743.94"
"13.393","0.67435","752.78"
"13.413","0.68291","761.60"
"13.433","0.69145","770.36"
"13.453","0.70014","779.00"
"13.473","0.70878","787.86"
"13.493","0.71700","795.64"
"13.513","0.72514","803.46"
"13.533","0.73370","812.70"
"13.553","0.74227","820.52"
"13.573","0.75052","829.03"
"13.593","0.75898","837.94"
"13.613","0.76765","845.83"
"13.633","0.77598","854.27"
"13.653","0.78420","862.15"
"13.673","0.79279","871.09"
"13.693","0.80159","880.43"
"13.713","0.81028","888.36"
"13.733","0.81880","896.71"
"13.753","0.82723","904.48"
"13.773","0.83565","912.03"
"13.793","0.84399","920.05"
"13.813","0.85229","928.15"
"13.833","0.86103","937.22"
"13.853","0.87023","946.85"
"13.873","0.87886","953.82"
"13.893","0.88693","960.98"
"13.913","0.89536","969.36"
"13.933","0.90408","977.39"
"13.953","0.91248","985.56"
"13.973","0.92094","993.13"
"13.993","0.92987","1002.2"
"14.013","0.93864","1010.1"
"14.033","0.94689","1016.6"
"14.053","0.95508","1024.0"
"14.073","0.96358","1031.9"
"14.093","0.97231","1040.4"
"14.113","0.98097","1048.3"
"14.133","0.98933","1055.7"
"14.153","0.99778","1063.4"
"14.173","1.0064","1071.1"
"14.193","1.0148","1078.1"
"14.213","1.0230","1085.4"
"14.233","1.0317","1093.3"
"14.253","1.0404","1101.1"
"14.273","1.0484","1108.0"
"14.293","1.0565","1114.7"
"14.313","1.0651","1122.8"
"14.333","1.0738","1130.5"
"14.353","1.0823","1137.5"
"14.373","1.0909","1145.8"
"14.393","1.0995","1153.4"
"14.413","1.1079","1160.4"
"14.433","1.1162","1167.6"
"14.453","1.1247","1174.9"
"14.473","1.1334","1183.2"
"14.493","1.1422","1191.2"
"14.513","1.1508","1198.1"
"14.533","1.1590","1205.2"
"14.553","1.1675","1212.2"
"14.573","1.1761","1219.7"
"14.593","1.1846","1227.5"
"14.613","1.1933","1235.0"
"14.633","1.2023","1243.1"
"14.653","1.2107","1249.8"
"14.673","1.2188","1256.0"
"14.693","1.2271","1263.0"
"14.713","1.2356","1270.3"
"14.733","1.2442","1278.0"
"14.753","1.2529","1285.5"
"14.773","1.2615","1292.7"
"14.793","1.2700","1300.0"
"14.813","1.2786","1307.1"
"14.833","1.2870","1313.7"
"14.853","1.2954","1321.2"
"14.873","1.3041","1328.5"
"14.893","1.3127","1335.3"
"14.913","1.3209","1341.9"
"14.933","1.3292","1348.8"
"14.953","1.3378","1356.3"
"14.973","1.3463","1363.1"
"14.993","1.3546","1369.7"
"15.013","1.3631","1377.0"
"15.033","1.3716","1384.2"
"15.053","1.3800","1390.8"
"15.073","1.3884","1397.7"
"15.093","1.3969","1405.2"
"15.113","1.4056","1412.5"
"15.133","1.4143","1419.9"
"15.153","1.4230","1427.0"
"15.173","1.4315","1434.1"
"15.193","1.4401","1441.3"
"15.213","1.4486","1447.8"
"15.233","1.4569","1454.4"
"15.253","1.4654","1461.5"
"15.273","1.4740","1468.2"
"15.293","1.4823","1475.3"
"15.313","1.4906","1481.9"
"15.333","1.4993","1489.5"
"15.353","1.5081","1496.8"
"15.373","1.5167","1503.5"
"15.393","1.5252","1510.9"
"15.413","1.5339","1517.6"
"15.433","1.5424","1524.3"
"15.453","1.5508","1531.3"
"15.473","1.5593","1537.5"
"15.493","1.5678","1545.0"
"15.513","1.5766","1552.2"
"15.533","1.5853","1558.6"
"15.553","1.5935","1565.2"
"15.573","1.6019","1571.5"
"15.593","1.6104","1578.4"
